-5.642511009009055882e-03,2.452031164352177939e+01
-3.349142677006489180e-07,4.123730489821647183e+01
-2.585180609014436359e-01,7.825721478980123713e+00
-3.322323304733548196e-07,4.585210916423410055e+01
-8.394304030097143502e-06,4.490689100626670438e+01
-1.621841099780477524e+00,8.681666238960445980e+00
-1.004500993090732214e-07,5.325624305909478551e+01
-8.996477845739443008e-03,2.299742114962316464e+01
-5.294681312828435440e-05,3.837502096621609127e+01
-1.620441141867541915e-02,2.572430342271409032e+01
-1.949169894039842089e-09,6.624519606574280317e+01
-1.070745169772836965e-03,2.874287755192359484e+01
-2.440740851147603478e-07,5.189122344677097232e+01
-9.730748995000350343e-03,2.517601721500814804e+01
-1.327635926465249702e-04,3.801954999494798670e+01
-2.233816783189192119e-06,4.431749720675310300e+01
-7.345095510281856360e-06,4.695670040160827341e+01
-8.474761758767223561e-09,5.303719834752761386e+01
-4.582374655007054841e-04,4.004318579632570874e+01
-2.443195184784681224e-06,4.234242092230232402e+01
-6.934037748036202130e-07,4.814977478954985202e+01
-5.649685664825631342e-10,6.000965071961771713e+01
-3.729135353397145870e-05,4.359341993026403372e+01
-8.097358360266525595e-07,3.630258442249418493e+01
-4.579386819533318660e-08,5.926611250425708732e+01
-3.823017817127980973e-06,3.633796296648883839e+01
-6.624143542193033203e-08,5.576097177554162698e+01
-1.420966457673629008e-06,4.517057701907414469e+01
-4.516737881413007520e-03,3.088809814951438426e+01
-1.117620525769014015e-04,3.764727551197020006e+01
-2.119571808754530875e-07,4.462203232145792953e+01
-4.516037556960417108e-07,4.953768800383912918e+01
-1.465768870199188433e-06,4.521950086213809783e+01
-2.426583220236641430e-04,3.636376846558746934e+01
-5.213280267411024871e-07,4.433287607862762059e+01
-3.788100045259067459e-09,6.816318166186853489e+01
-7.371485436853163556e-03,2.653844916487572547e+01
-5.918183716982736677e-07,5.361597586814209393e+01
-7.449717110068791178e-07,5.158791996932864521e+01
-1.683848223024778925e-05,3.307928086963064374e+01
-1.595487211834751071e-07,4.450029181493060548e+01
-3.998812133716941192e-03,3.063599060299532439e+01
-5.082386240271048733e-06,4.696246592099699058e+01
-2.258098796755683561e-04,3.078460464372266614e+01
-2.335784181305181055e-08,5.897751066534516440e+01
-9.008355702682926999e-10,6.983972936295597833e+01
-4.339490823721873364e-02,2.127169018997632222e+01
-3.239738298032953438e-08,6.147970907063881896e+01
-7.692881585251756235e-11,7.187464917594550684e+01
-1.352267184997208366e-10,6.864036395305636518e+01
-7.385126256326758534e-04,2.264099904539065733e+01
-1.989735361039610816e-08,4.865340356267171273e+01
-1.555185835210082326e-08,6.249584485884344787e+01
-3.048612952377912532e-06,5.383693682177722906e+01
-4.520255104195301246e-05,4.347413885219022234e+01
-2.240342677150327207e-10,6.200916949746455487e+01
-6.639873561913335869e-04,3.234424212037970392e+01
-7.368945720167170970e-06,4.796827313614311805e+01
-5.503439060197959920e-01,9.786114958802825115e+00
-2.613992820922183439e-08,5.041824884247051131e+01
-2.468912404291222509e-06,4.016343996543376704e+01
-3.510720337696179166e-02,2.760186101450322482e+01
-4.994757207137194826e-04,3.394725463759426276e+01
-3.817371832348715171e-07,5.107078798358020322e+01
-1.421446941404110574e-04,3.689745236060493738e+01
-5.845385469727470741e-07,5.201435708994978313e+01
-1.055289242398085435e-05,3.521430953582679990e+01
-1.275818069142785120e-05,4.647986503213439136e+01
-6.740435735902159557e-08,5.096057690715880995e+01
-7.804571577612811835e-08,5.076507800150464789e+01
-1.830767758006553322e-04,2.955263033299733166e+01
-3.400967682431934924e-08,4.539414637631625027e+01
-1.468362852608329824e-04,3.883282006824255461e+01
-3.518427966951011397e-06,2.993431845509291378e+01
-2.311646556317236422e-07,5.103595495031306939e+01
-7.870027512460448690e-06,4.436867242487413421e+01
-4.931597975478978505e-10,7.157152709802406321e+01
-2.329742332603107202e-01,1.295693106770726644e+01
-1.383293556415471860e-08,6.385062167712643344e+01
-8.587382703571481979e-02,1.946922382263176488e+01
-9.067320311024007008e-09,6.283560853839826166e+01
-2.268740288864782047e-10,7.106476949056828119e+01
-7.979138741265657277e-07,4.042788906092170009e+01
