-3.824236794406714954e-09,6.063067075861421529e+01
-8.114321478755461836e-01,1.167870930866524581e+01
-1.052664836197714196e-09,7.145087005439503969e+01
-1.447543920809352819e-02,2.236927123035063403e+01
-1.986015099901814305e-09,5.609522536078596744e+01
-2.854220259655947857e-05,3.783580039445797638e+01
-7.473404946321400566e-02,8.344527378658296968e+00
-8.173357343825356225e-02,7.952947597218746445e+00
-2.434254052382471279e-06,5.157142605569444527e+01
-1.217758201578586830e+00,9.330902805741660089e+00
-2.633257556345057222e-03,2.775252748724545171e+01
-7.483333716500262982e-04,3.615530229417362307e+01
-1.212683694804573217e-09,6.099054309259855700e+01
-1.539183784949379741e-01,1.846711519598086682e+01
-7.859536965244994151e-06,3.129567588507161702e+01
-1.007377847675673782e-05,4.220537950077972056e+01
-1.637600032426003859e-05,4.568313356363206879e+01
-7.763749710407124180e-10,7.663568095868768637e+01
-9.905759540289258649e-07,4.468043263800538512e+01
-3.065386064192804119e-09,6.462500449274907055e+01
-6.512589850039808369e-07,3.636483492068430223e+01
-8.884896036469868199e-08,5.073025053910436100e+01
-2.094444107481800627e-06,4.826621784194617959e+01
-3.018355685266701019e-02,2.210541766019037624e+01
-1.745401970518081290e-09,7.049006457959751515e+01
-2.937261445210782964e-08,5.503233651832979945e+01
-1.265537369484156279e-04,2.741564243097936782e+01
-2.338759027904482987e-07,4.942346606992425251e+01
-1.228020880920102532e-06,5.041602702915708534e+01
-3.453644286264750511e-09,5.752934101304842329e+01
-8.311504654478162917e-06,3.857885774888190866e+01
-1.250782701936418201e-07,5.535089045229247517e+01
-3.388144456475988597e-06,3.967131647339245859e+01
-1.001349735896576058e-06,4.505630649758636252e+01
-6.370408737282120149e-09,6.390298229148837805e+01
-3.991330313112134709e-01,5.794520969700965196e+00
-9.408845632064858017e-04,1.691076850348157734e+01
-1.774886399981665903e-08,5.933262067086873515e+01
-5.834715980519433471e-05,3.623679943045392093e+01
-2.005878020600323532e-03,3.187455730884092020e+01
-5.846298684184183004e-07,4.227862348948151805e+01
-1.649011256458203512e-02,2.663840696324042412e+01
-1.099930880687506407e-06,3.970038125371714699e+01
-1.574466387428116419e-11,7.910279451214876190e+01
-8.705815517050838496e-08,4.990393048495128170e+01
-1.110802040944742654e-06,4.563760714807714436e+01
-8.386080442582403811e-06,4.015589169862542462e+01
-3.564584489680449845e-09,6.381438630706543336e+01
-6.395769519964824788e-08,4.367691459553552846e+01
-3.749262462330347026e-04,4.377010141041668589e+01
-1.772119712823218910e-06,3.699217554430710209e+01
-2.088438470616003248e-10,7.096748491007576831e+01
-1.631125231589604792e-07,5.190895672389129345e+01
-5.446932874203378250e-07,5.270180982206707654e+01
-6.300163432401090311e-04,3.005667761370689206e+01
-1.933915474511637614e-09,5.810153615436226460e+01
-9.067460664451847012e-08,5.830129636793298431e+01
-5.670892492606184029e-05,4.172091628285793519e+01
-2.363151728256527544e-09,6.225928878555743751e+01
-6.611457364523439479e-08,5.150096903066125265e+01
-5.882438626966489392e-03,2.815212138236235262e+01
-2.810864661796602486e-04,3.539057876656850965e+01
-1.806564505418496277e-08,5.782185501287507634e+01
-1.485555949059712962e-08,5.234093261413896414e+01
-2.248006026918675372e-06,5.555178721525992813e+01
-3.432966407507163480e-05,2.898581470720309383e+01
-1.113453893468601373e-02,1.621727932114296422e+01
-7.574752030763307834e-04,2.980748279633259656e+01
-8.739516020000997399e-07,3.652953195872039771e+01
-5.264258069343736440e-03,2.063714949910152541e+01
-3.423332949552406321e-08,5.115306826459967482e+01
-3.216268099580357620e-08,5.115428996197007194e+01
-5.042570824919340180e-07,5.383954795090047440e+01
-2.208821048560383292e-08,5.399012925484939984e+01
-6.185264109181837504e-05,3.204076452980409329e+01
-2.410949482565998625e-08,4.143217423160843538e+01
-4.518392137085957935e-08,5.719773103075826270e+01
-9.548663686970784035e-09,6.000801304271612224e+01
-1.710612827320327940e-05,3.785580645951426249e+01
-1.339620588005017813e-06,4.717090648898512484e+01
-5.594132133712047210e-09,6.567207023563962309e+01
-7.613319666521964693e-03,2.556681995148920450e+01
-1.183178701214519908e-05,3.131067876438437381e+01
-1.754219992195700152e-07,4.231818749653160694e+01
-3.217365942663391844e-10,6.721367740112397371e+01
-2.745181447086581517e-01,1.302818748593032083e+01
-1.478594257335864165e-03,2.925580512589067439e+01
-2.902000591494656445e-02,2.691989050259676830e+01
-6.996053962922071934e-02,2.094198100272335239e+01
-5.476808568365373539e-03,2.368159720430881876e+01
-1.877125560368982125e-06,4.022013477371771728e+01
-2.656506983520811797e-08,4.837027626830958837e+01
-2.540007393469847228e-07,5.152893247897570461e+01
-5.917897289843277946e-10,6.594208858856249833e+01
-7.459636659286545750e-07,3.885593551397916912e+01
-2.353025179391196902e-07,5.562356613697259178e+01
-3.421332802116590037e-09,6.269581140840040945e+01
-1.105799242640521787e-08,5.180630351651895893e+01
-1.010078108331221962e-02,2.056046146010967135e+01
-2.975653174226662575e-09,6.706355147834928232e+01
-1.110819514490747465e-06,4.564563732640039717e+01
-1.265723748656555597e-04,2.741973123343820617e+01
-3.193148043197487714e-06,5.033155212015680746e+01
-2.822011497363026769e-03,2.221614482570126015e+01
-1.006799771913541673e-05,4.221145345871015309e+01
-9.415847020752488245e-04,1.688706926357292204e+01
-3.385011278536271202e-06,3.965076361241939651e+01
-2.899174983119044008e-02,2.692685969221516729e+01
-8.136378442366397736e-06,4.174805836780394941e+01
-1.060947005535602926e-05,2.924292150511007193e+01
-3.810205524338381444e-01,1.185923987647899658e+01
-1.480451257521669256e-02,1.632046213631591769e+01
-3.991273721529335905e-01,5.794239440411242725e+00
-1.010168550993469777e-02,2.056716061141991503e+01
-9.229704144683664388e-03,1.839934416529333561e+01
-7.439582187915941280e-02,9.086005627176884758e+00
-2.427154181296632685e-02,2.104908960833817844e+01
-1.225199622261203235e-02,2.002847359838955654e+01
-8.698226914095032872e-06,3.762820424346544002e+01
-1.858178947279450670e-04,2.109753892017124244e+01
-8.310018886002674252e-06,3.858471817337120058e+01
-2.099664744665552326e-06,4.825730160592991780e+01
-9.976582567271294791e-07,4.496569030887995666e+01
-8.310018886002674252e-06,3.858471817337120058e+01
-9.415847020752488245e-04,1.688706926357292204e+01
-1.009302564453123247e-02,2.054285895068125356e+01
-2.638888948721116083e-08,6.369160401406435312e+01
-3.337081749695842829e-04,2.431505561010385463e+01
-1.646453135191384533e-08,5.613826458684917498e+01
-7.295559440927547046e-01,1.461616393880792586e+01
-1.497922501886075723e-03,2.957504399040353604e+01
-2.421535815568988482e-06,5.198491439301990624e+01
-1.822062069586026501e-04,2.237721286768504214e+01
-6.462595732253401809e-04,2.177263588215313206e+01
-2.810326446867396077e-01,1.765589342095593395e+01
-3.992122436924943817e-06,4.789862370068779995e+01
-7.224658403104759763e-04,2.525283114905225190e+01
-1.462253108405463763e-02,1.222064909680842071e+01
-1.010024169365886758e-02,2.056311340417428113e+01
-3.388100620082801636e-06,3.967175099467775823e+01
-2.444288650791003992e+00,6.852878859594079941e+00
-9.138181888100403229e-07,5.519246536020875027e+01
-1.010024169365886758e-02,2.056311340417428113e+01
-9.905592441999330823e-07,4.467844539181712094e+01
-1.408034793901745060e-02,1.741451652114584547e+01
-1.047849452220525612e-01,2.199153717027787991e+01
-1.267215764061670950e-04,2.745248115820658441e+01
-1.011468895934862673e-02,2.060352698213750244e+01
-2.085521176296074365e-06,4.692170668566369329e+01
-2.316527086314504319e-05,3.437103654948919029e+01
-1.282784228825912634e-05,3.322451558012454598e+01
-1.554464433802487980e-05,4.360262142211901448e+01
-3.398350888550195757e-05,2.648850795157363436e+01
-1.093524625713724741e-07,5.369766683913488237e+01
-9.450218615874297554e-04,1.677562057597905465e+01
-1.108257886704151148e-06,4.559038084506420319e+01
-8.195028555999171738e-02,7.973624221678374369e+00
-9.990410380475247798e-07,4.499893418011058088e+01
-6.260008306499190238e-07,4.050648193298032851e+01
-2.016864111704427982e-03,2.347527553323863003e+01
-1.617065678783290388e-09,6.740175215263984398e+01
-1.379151815706159000e-05,4.657501084953206316e+01
-3.451196823357754215e-07,5.160905398183216874e+01
-1.167873392105455224e-02,1.759191376592126588e+01
-8.310018886002674252e-06,3.858471817337120058e+01
-3.018216981610423802e-02,2.210225782688861074e+01
-1.447345128281455826e-02,2.237310053667330934e+01
-1.267713121989631894e-03,2.827702555034187526e+01
-1.237906526568070473e-02,2.065531723375471884e+01
-3.370631537843988199e-06,3.955076870691807756e+01
-1.486091011984072736e-03,2.937539986260664193e+01
-5.391384954288756803e-02,1.106549410266981326e+01
-1.083849631750309242e-06,4.101516653192511797e+01
-6.065226777176215368e-08,4.706448056108972366e+01
-2.950104532382403512e-04,3.164730837952966169e+01
-3.990421512810154447e-01,5.791039281646065184e+00
-8.306167330625034988e-06,3.865092468838916773e+01
-5.391384954288756803e-02,1.106549410266981326e+01
-3.574843100052042257e-06,3.541826233913954525e+01
-6.300163432401090311e-04,3.005667761370689206e+01
-2.901596770446742551e-02,2.692091196871452041e+01
