1.000000000000000000e+00,1.000000000000000000e+00,-7.536383164437648219e+00,7.958232365909555739e+00,1.000000000000000000e+00,inf
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,inf
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,inf
8.920500986397062348e+00,4.613035328410938440e+00,-1.341849627730081762e+00,4.793873697666544587e+00,1.000000000000000000e+00,4.239140020112363572e-01
2.930251830502624610e+00,2.929151898116864494e+00,-4.366406049120578281e+00,4.818966691869128738e+00,1.000000000000000000e+00,4.163752586015642687e-01
1.000000000000000000e+00,2.309878383808421365e+00,-6.044659739039767388e+00,7.951508082800799571e+00,1.000000000000000000e+00,2.176059045804060732e-01
1.000000000000000000e+00,1.000000000000000000e+00,-7.536383164437648219e+00,7.958232365909555739e+00,1.000000000000000000e+00,1.979362504333589956e-01
1.097422074909212775e+01,4.705968200312404370e+00,-9.180078012944646870e-01,2.528261829839602015e-01,1.000000000000000000e+00,1.645628795702668845e-01
2.463240650053854619e+00,2.516097658603606124e+00,-4.944919284000810933e+00,6.388004934884193631e+00,1.000000000000000000e+00,8.036632648191115169e-02
1.000000000000000000e+00,2.929847645999414052e+00,-5.383959861789157308e+00,6.388598216579911337e+00,1.000000000000000000e+00,5.887182849556161363e-02
1.000000000000000000e+00,2.416839819474559725e+00,-5.926741686717217128e+00,7.461768585004300292e+00,1.000000000000000000e+00,4.569638916167424736e-02
2.515921468845418563e+00,2.502302363397028717e+00,-4.917982862711804515e+00,6.241084387155151347e+00,1.000000000000000000e+00,3.604553083727518592e-02
2.688706814555087199e+00,2.721026164166741257e+00,-4.653034861907260122e+00,5.192647086298557646e+00,1.000000000000000000e+00,3.534091859846132111e-02
2.729877029080135298e+00,2.750914784020342729e+00,-4.606546166241447082e+00,5.076588988932994262e+00,1.000000000000000000e+00,3.533275844490633977e-02
1.031219454112317635e+01,4.465932062558212401e+00,-1.056588219297553310e+00,2.885729637945964932e+00,1.000000000000000000e+00,3.396182061304912209e-02
2.767572036472032426e+00,2.770484171194554701e+00,-4.569416722428771394e+00,4.999759451008159772e+00,1.000000000000000000e+00,3.301085116567915867e-02
1.001113355350339518e+00,2.464252320383332417e+00,-5.874473228833796412e+00,7.274759220825017358e+00,1.000000000000000000e+00,3.270623529754936032e-02
2.852800731992646277e+00,2.779058580410323387e+00,-4.508892862451404859e+00,4.917000414223180016e+00,1.000000000000000000e+00,3.193223205213540500e-02
2.608644256396554173e+00,2.541566876036798206e+00,-4.826750550769234316e+00,5.818432745340109236e+00,1.000000000000000000e+00,3.159442124944575325e-02
